t iter diff m1 m2 c1x c1y c1z c2x c2y c2z vc1x vc1y vc1z vc2x vc2y vc2z v1x v1y v1z v2x v2y v2z 
1.350000000000001 136 0.0007481872964880725 0.02972557162461731 0.001524428375382692 0.4999635996612875 0.4834615046605801 0.01562580978098741 0.5007097879395519 0.8224921785203011 0.01560920968598451 -2.740165586656573e-05 0.0001790004610646712 -1.009058656423201e-06 0.0005343182384875966 -0.00349041720328902 1.967612637873012e-05 0.07232547880523363 0.0001654392993881789 -0.0001966289834476591 0.03594936704102159 -0.003438274471718231 -0.001806412296858581 
1.360000000000001 137 0.0007475030107563483 0.02972557162461731 0.001524428375382693 0.4999633257845909 0.4834632996753477 0.01562579978757718 0.5007151283946984 0.8224571766527758 0.01560940455235948 -2.738766965992845e-05 0.0001795014767602687 -9.993410224340415e-07 0.0005340455146551903 -0.003500186752525281 1.948663749737345e-05 0.07280506881682462 0.0001659147699444137 -0.0001970367212232812 0.03622278489893321 -0.003448539617098921 -0.001802621493642881 
1.370000000000001 138 0.0007469064644433876 0.02972557162461731 0.001524428375382693 0.4999630520428177 0.4834650993767917 0.01562578988978925 0.5007204662189076 0.8224220833974697 0.01560959755414888 -2.737417731935032e-05 0.0001799701444038515 -9.897787936474778e-07 0.0005337824209195041 -0.003509325530615115 1.930017893923136e-05 0.07328402295451525 0.0001665282154971953 -0.000197442740378293 0.0364961684477688 -0.003458226526574986 -0.001798846729758997 
1.380000000000001 139 0.0007462364784554143 0.02972557162461732 0.001524428375382693 0.4999627784491102 0.4834669034218542 0.01562578008514053 0.5007258011559063 0.8223869054438215 0.01560978873977111 -2.735937074671568e-05 0.0001804045062503423 -9.804648717914866e-07 0.0005334936998613315 -0.003517795364815779 1.911856222346769e-05 0.07376233795092836 0.0001669420838853379 -0.0001978470262580918 0.03676952989073135 -0.003467335002251778 -0.001795087909303039 
1.390000000000001 140 0.0007456278521773876 0.0297255716246173 0.001524428375382692 0.4999625049798165 0.4834687114944643 0.01562577037098624 0.5007311336669078 0.8223516489550808 0.01560997816079873 -2.734692937100824e-05 0.000180807261007665 -9.71415428999145e-07 0.0005332511001543416 -0.003525648874069809 1.894210276218861e-05 0.07424002096089298 0.0001675000134260951 -0.0001982495667768811 0.03704285228526362 -0.003475847970013694 -0.00179134492226857 
1.400000000000001 141 0.0007449703499529839 0.02972557162461731 0.001524428375382692 0.4999622316340839 0.4834705232630607 0.01562576074518201 0.5007364637685262 0.8223163203964793 0.0156101658590453 -2.733457325487798e-05 0.0001811768596371444 -9.625804226615076e-07 0.0005330101618405969 -0.003532855860155504 1.876982465669197e-05 0.07471707010017374 0.0001678504790110654 -0.0001986503498147374 0.03731614591748201 -0.003483772213012414 -0.001787617674652696 
1.410000000000001 142 0.0007443531161694247 0.02972557162461731 0.001524428375382693 0.4999619584175854 0.4834723384017527 0.01562575120655597 0.5007417913501466 0.8222809261227564 0.0156103518573618 -2.732164985363994e-05 0.0001815138692018436 -9.538626041805109e-07 0.0005327581620417909 -0.003539427372289961 1.8599831650562e-05 0.07519349226157332 0.0001683471896448859 -0.0001990493655181492 0.03758939673689996 -0.003491097132799465 -0.001783906055131187 
1.420000000000001 143 0.0007437104313545007 0.02972557162461731 0.001524428375382692 0.4999616853206821 0.4834741565904564 0.01562574175356266 0.5007471165997236 0.822245472375365 0.01561053618588409 -2.730969033137853e-05 0.0001818188703706092 -9.452993315200997e-07 0.000532524957697067 -0.003545374739133411 1.843285222843244e-05 0.0756692855003627 0.0001686335066850275 -0.000199446603625339 0.03786261426319457 -0.003497833408575179 -0.001780209968755787 
1.430000000000001 144 0.0007430861933689245 0.02972557162461732 0.001524428375382692 0.4999614123493493 0.4834759775116628 0.01562573238532218 0.5007524394007371 0.8222099653455623 0.01561071886176934 -2.729713328153416e-05 0.0001820921206430182 -9.368240471568923e-07 0.0005322801013507572 -0.003550702980270604 1.826758852484234e-05 0.07614445583179603 0.0001690718261705246 -0.0001998420564168698 0.03813578602251576 -0.003503975677148145 -0.00177652929336017 
1.440000000000001 145 0.000742446092613227 0.02972557162461731 0.001524428375382692 0.4999611395227151 0.4834778008304788 0.01562572310080518 0.5007577593802076 0.8221744115636183 0.01561089990509027 -2.728266341733843e-05 0.000182331881598552 -9.284517005908599e-07 0.0005319979470508329 -0.003555378194408654 1.810433209320506e-05 0.07661900145408157 0.0001692968323733564 -0.0002002357161845587 0.03840892097452229 -0.003509539469092377 -0.001772863929872643 
1.450000000000001 146 0.0007418212193939665 0.02972557162461731 0.001524428375382692 0.4999608668614669 0.4834796262849135 0.0156257138995111 0.5007630761347298 0.8221388161381894 0.01561107932560649 -2.726612481906976e-05 0.0001825454434722928 -9.201294077360034e-07 0.0005316754522199929 -0.003559542542885819 1.794205162254647e-05 0.07709292816957257 0.000169676913323179 -0.0002006275772529203 0.03868200677245338 -0.003514525729970959 -0.001769213759339406 
1.460000000000001 147 0.0007411810531218198 0.0297255716246173 0.001524428375382692 0.499960594356613 0.4834814535722304 0.01562570477993822 0.5007683898396534 0.8221031849725094 0.01561125715260137 -2.725048539042874e-05 0.0001827287316846782 -9.119572881577387e-07 0.0005313704923626261 -0.003563116567995017 1.778269948776029e-05 0.07756623468232657 0.0001698423905570814 -0.0002010176336985136 0.03895505142469752 -0.003518954129457808 -0.001765578679925675 
1.470000000000001 148 0.000740554132167639 0.02972557162461731 0.001524428375382692 0.4999603220246701 0.4834832824007124 0.01562569574093372 0.5007737001728867 0.822067523754899 0.01561143340855395 -2.723319429409621e-05 0.0001828828482042244 -9.0390044962807e-07 0.0005310333233254916 -0.003566121761044982 1.762559525726737e-05 0.07803892610250571 0.0001701663087292444 -0.000201405881410821 0.03922804498322596 -0.003522830496880744 -0.001761958571618138 
1.480000000000001 149 0.000739913040227409 0.02972557162461731 0.001524428375382694 0.4999600498543283 0.4834851124833608 0.01562568678101656 0.50077900735499 0.8220318380816755 0.01561160812234405 -2.721703417085664e-05 0.0001830082648368592 -8.959917162376652e-07 0.0005307182103342356 -0.003568567322353999 1.747137901089713e-05 0.07851100120926882 0.0001702758863391264 -0.0002017923157781407 0.03950099421031937 -0.003526177114279292 -0.001758353332363676 
1.490000000000001 150 0.000739285952997651 0.02972557162461732 0.001524428375382693 0.4999597778496737 0.4834869435538536 0.01562567789939143 0.5007843113062731 0.8219961331460059 0.01561178130947966 -2.720046546333954e-05 0.0001831070492785969 -8.881625129797399e-07 0.0005303951283064379 -0.003570493566951161 1.731871356082382e-05 0.07898246484712008 0.000170546266881875 -0.0002021769336547872 0.03977388923945139 -0.003529004074362877 -0.001754762844233986 
1.500000000000001 151 0.0007386433797951716 0.02972557162461731 0.001524428375382692 0.4999595060068285 0.4834887753573429 0.01562566909481844 0.5007896121023615 0.8219604139172798 0.01561195299413835 -2.718428451786714e-05 0.0001831803489338313 -8.804572987353154e-07 0.0005300796088403281 -0.003571922872613875 1.716846586841125e-05 0.07945331612987057 0.0001706027934210303 -0.000202559731673473 0.04004673649414986 -0.003531336324615462 -0.001751187004018634 
1.510000000000001 152 0.0007380394394655723 0.02972557162461732 0.001524428375382693 0.4999592343284265 0.4834906076535406 0.01562566036659728 0.5007949096918837 0.8219246850809814 0.01561212318997529 -2.716784020528884e-05 0.0001832296197712413 -8.728221163184502e-07 0.0005297589522168522 -0.003572883629843204 1.701958369446088e-05 0.0799235594432549 0.0001708233931142932 -0.0002029407076996726 0.04031952690239992 -0.003533186523962182 -0.001747625693922088 
1.520000000000001 153 0.0007374001028757154 0.02972557162461731 0.001524428375382693 0.4999589628188317 0.4834924402347392 0.01562565171364982 0.5008002039897631 0.8218889506873173 0.01561229191801373 -2.71509594806929e-05 0.0001832581198568661 -8.652947455778381e-07 0.0005294297879432364 -0.00357343936641108 1.687280384420758e-05 0.08039319383853022 0.0001708315482177285 -0.0002033198594795141 0.04059226707355389 -0.003534582440669806 -0.001744078810416839 
1.530000000000001 154 0.0007367920955846783 0.02972557162461729 0.001524428375382693 0.4999586915181247 0.4834942729449891 0.01562564313533872 0.5008054942144354 0.8218532137772293 0.01561245919068159 -2.713007070109796e-05 0.0001832710249893843 -8.578311099655123e-07 0.0005290224672327426 -0.003573691008795787 1.67272667861082e-05 0.08086222327950204 0.0001710062722823371 -0.0002036971862954915 0.04086494965834565 -0.003535541103966127 -0.001740546229320948 
1.540000000000001 155 0.0007361487244044763 0.02972557162461731 0.001524428375382692 0.4999584203998705 0.4834961055551422 0.0156256346311207 0.5008107808813654 0.8218174788189618 0.01561262501857202 -2.711182541248469e-05 0.0001832610153074121 -8.504218027699517e-07 0.0005286666930004458 -0.003573495826747486 1.658278904279747e-05 0.08133064669910497 0.000170970495277184 -0.0002040726874215974 0.04113758231856379 -0.003536090898566721 -0.001737027847740352 
1.550000000000001 156 0.0007355344749663775 0.02972557162461731 0.001524428375382693 0.4999581494801096 0.4834979378508992 0.0156256262008116 0.5008160636777833 0.8217817499912673 0.0156127894052767 -2.709197609029879e-05 0.0001832295757009383 -8.430309096640887e-07 0.0005282796417871438 -0.003572882769453667 1.643867046791092e-05 0.08179846799322478 0.0001711037577537289 -0.0002044463630112906 0.04141015588136944 -0.003536247989098976 -0.001733523546308781 
1.560000000000001 157 0.0007348862048040607 0.02972557162461731 0.001524428375382693 0.4999578787521591 0.483499769655006 0.01562561784367549 0.5008213427339919 0.8217460307504932 0.01561295236514539 -2.707279505020921e-05 0.0001831804106788848 -8.357136115078045e-07 0.0005279056208618016 -0.003571924077405697 1.629598686894718e-05 0.0822656858609128 0.0001710288478173449 -0.0002048182131079964 0.04168267712256796 -0.003536042450024461 -0.001730033220621404 
1.570000000000001 158 0.0007342665824626674 0.02972557162461732 0.001524428375382692 0.4999576082208741 0.4835016008020632 0.01562560955933261 0.5008266179553293 0.8217103243218469 0.01561311390558345 -2.705312850403985e-05 0.0001831147057207438 -8.284342871422989e-07 0.0005275221337419644 -0.003570642864636486 1.615404380608809e-05 0.08273230378586661 0.0001711251108417589 -0.0002051882385857967 0.04195513858774302 -0.003535491373818927 -0.001726556752513697 
1.580000000000001 159 0.0007336130600215096 0.02972557162461731 0.001524428375382692 0.4999573378813297 0.4835034311577424 0.01562560134710427 0.5008318894378188 0.8216746333246797 0.01561327403982513 -2.703395443615086e-05 0.0001830355679188767 -8.212228341797356e-07 0.0005271482489410673 -0.003569099716715929 1.601342416741175e-05 0.08319832059499098 0.0001710163144696363 -0.0002055564402067785 0.04222754670596832 -0.00353462668337258 -0.001723094036717491 
1.590000000000001 160 0.0007330120911251232 0.02972557162461731 0.001524428375382692 0.4999570677449177 0.4835052605723322 0.01562559320674541 0.5008371569593322 0.8216389606782576 0.01561343277264865 -2.7013641201723e-05 0.0001829414589871181 -8.14035885920994e-07 0.0005267521513419027 -0.003567264642212464 1.587328235259228e-05 0.08366373952520052 0.0001710804112092605 -0.0002059228197998322 0.04249989519128018 -0.003533466033867326 -0.001719644952777234 
1.600000000000001 161 0.0007323595810813728 0.02972557162461731 0.001524428375382692 0.4999567978151306 0.4835070889219066 0.01562558513748437 0.5008424204517656 0.8216033087991044 0.01561359011910115 -2.699297871333606e-05 0.0001828349574406474 -8.069261040605236e-07 0.000526349243346047 -0.00356518791532201 1.573464525009977e-05 0.08412855906953522 0.0001709428083876809 -0.0002062873787525715 0.04277219071342982 -0.00353204061281183 -0.001716209396788801 
1.610000000000001 162 0.00073176621414521 0.02972557162461732 0.001524428375382692 0.4999565280486338 0.4835089160893777 0.01562557713951174 0.5008476807601223 0.8215676799703477 0.01561374607546614 -2.697664968076552e-05 0.0001827167471102342 -7.997972627932226e-07 0.0005260308356680454 -0.003562882875662865 1.559563649854157e-05 0.08459278216650062 0.0001709771928391364 -0.0002066501195308729 0.04304442819218435 -0.003530366695213641 -0.001712787251833272 
1.620000000000001 163 0.0007310998966449036 0.0297255716246173 0.001524428375382692 0.499956258392201 0.4835107419721848 0.01562556921280842 0.500852938922288 0.8215320761918852 0.01561390064211644 -2.696564327386852e-05 0.000182588280706053 -7.926703321503581e-07 0.000525816216567776 -0.003560377846256735 1.545666503000726e-05 0.08505640645615749 0.0001708171428795403 -0.0002070110447885399 0.04331661826387709 -0.003528475403398518 -0.00170937841021709 
1.630000000000001 164 0.00073050585593309 0.02972557162461732 0.001524428375382692 0.4999559888178421 0.4835125664790891 0.0156255613574856 0.5008581954840501 0.8214964992428138 0.01561405381688335 -2.695743588909671e-05 0.0001824506904335443 -7.85532282623902e-07 0.0005256561762090328 -0.003557694907141418 1.531747669085426e-05 0.08551943379002422 0.0001708294772010118 -0.0002073701576689791 0.04358875857053886 -0.003526382594633284 -0.001705982754869642 
1.640000000000001 165 0.0007298499576199458 0.02972557162461731 0.001524428375382692 0.4999557193089214 0.4835143895368734 0.0156255535730251 0.5008634507698132 0.8214609505508514 0.01561420560987143 -2.695089207360724e-05 0.000182305778423375 -7.784460499815626e-07 0.0005255285763117179 -0.003554869196231714 1.517929880869712e-05 0.0859818618831396 0.0001706509650608813 -0.0002077274612680235 0.04386085861817494 -0.00352412269920725 -0.001702600184176629 
1.650000000000001 166 0.0007422984819493329 0.02972557162461731 0.001524428375382693 0.4999554498790091 0.4835162110745741 0.01562554585913703 0.5008687045149387 0.8214254314997347 0.01561435602673316 -2.694299123251476e-05 0.0001821537700730236 -7.713888066501751e-07 0.0005253745125499698 -0.003551905111676135 1.504168617300072e-05 0.08644369382955447 0.0001706441210003276 -0.0002080829592369737 0.04413291353647813 -0.003521712516303046 -0.001699230583143336 
1.660000000000001 167 0.0007639457873131323 0.0297255716246173 0.001524428375382692 0.4999551805150973 0.4835180310485284 0.01562553821515495 0.5008739569730974 0.8213899429408753 0.01561450508046406 -2.693639117867797e-05 0.0001819973954264587 -7.643982075783429e-07 0.0005252458158744311 -0.003548855885937563 1.490537308961037e-05 0.08690492701717543 0.0001704514446201291 -0.0002084366548571555 0.04440493379762564 -0.003519184460289216 -0.001695873853506284 
1.670000000000001 168 0.0007838287626891563 0.02972557162461732 0.001524428375382693 0.4999549112251451 0.4835198494016044 0.01562553064076482 0.5008792079890754 0.8213544859882979 0.01561465277718758 -2.692899522260817e-05 0.0001818353076055157 -7.574390135933751e-07 0.00052510159779251 -0.003545695257745063 1.476967235250481e-05 0.08736556500084307 0.0001704305356495819 -0.0002087885519487069 0.04467691294131396 -0.003516552496632129 -0.001692529881687845 
1.680000000000001 169 0.0007999694930115962 0.02972557162461732 0.001524428375382692 0.4999546419900166 0.483521666121169 0.01562552313529879 0.5008844579360221 0.8213190608883678 0.01561479912992647 -2.692351284694361e-05 0.000181671956461793 -7.505466029927854e-07 0.0005249946946728201 -0.003542509993004206 1.463527388879254e-05 0.08782560507838182 0.000170228491402875 -0.0002091386542052621 0.04494886134299187 -0.003513848616524883 -0.001689198569323107 
1.690000000000001 170 0.0008101715056644523 0.0297255716246173 0.001524428375382692 0.4999543728107834 0.4835234811893154 0.01562551569865813 0.5008897067930451 0.821283667990245 0.01561494414060605 -2.691792332365495e-05 0.0001815068146338028 -7.436640653973869e-07 0.0005248857023021358 -0.003539289812282131 1.450106795770206e-05 0.08828505115514146 0.0001701980149574201 -0.0002094869657425163 0.04522077163445716 -0.003511083489510804 -0.001685879805470987 
1.700000000000001 171 0.0008151521712319564 0.0297255716246173 0.001524428375382693 0.4999541036729557 0.4835252946259873 0.01562550833042095 0.50089495484268 0.8212483069050353 0.01561508781745278 -2.691378276908907e-05 0.0001813436671882496 -7.368237180116477e-07 0.0005248049634865026 -0.003536108520973968 1.436768467290295e-05 0.08874390050880263 0.0001699910070920005 -0.0002098334906100763 0.04549265450806782 -0.003508288281602641 -0.001682573489921866 
1.710000000000001 172 0.0008072241733845299 0.0297255716246173 0.001524428375382692 0.4999538345283231 0.4835271064489196 0.01562550102986184 0.5009002030249983 0.8212129772869201 0.01561523017461206 -2.691446325253644e-05 0.0001811822932351603 -7.300559115575034e-07 0.0005248182318284833 -0.003532961811514301 1.423571592811673e-05 0.08920215699001208 0.0001699551603342311 -0.000210178233467923 0.04576450120817559 -0.003505469620947434 -0.001679279510990031 
1.720000000000001 173 0.0007873125628438836 0.02972557162461731 0.001524428375382693 0.4999535653325567 0.4835289166713453 0.01562549379615171 0.5009054522044117 0.8211776788778663 0.01561537122825003 -2.691957664557876e-05 0.0001810222425679964 -7.233710127424464e-07 0.0005249179413469029 -0.003529840905380777 1.410536379677085e-05 0.08965981771561393 0.0001697465827892388 -0.0002105211991378947 0.04603632266102272 -0.003502656295870168 -0.001675997771035358 
1.730000000000001 174 0.0007633764817344453 0.02972557162461731 0.001524428375382692 0.4999532960506482 0.4835307253371503 0.0156254866283996 0.5009107030635376 0.8211424108221106 0.01561551099574086 -2.692819084937348e-05 0.0001808665805014265 -7.167752114067838e-07 0.0005250859125838225 -0.003526805575571057 1.397674908275304e-05 0.090116886792455 0.0001697091469069334 -0.0002108623928649003 0.04630811116878107 -0.003499848475180279 -0.001672728159691982 
1.740000000000001 175 0.0007370103081167984 0.0297255716246173 0.001524428375382693 0.4999530266374743 0.4835325325118101 0.0156254795245384 0.5009159564822845 0.821107171842931 0.0156156495173915 -2.694131738811834e-05 0.0001807174659751443 -7.103861193735739e-07 0.0005253418746908878 -0.003523897917956376 1.385216506447767e-05 0.09057336203699462 0.0001695014363700839 -0.0002112018200207761 0.04657987801804102 -0.003497070417535175 -0.001669470578454981 
1.750000000000001 176 0.0007229971347596359 0.02972557162461731 0.001524428375382691 0.4999527570978308 0.4835343382138984 0.01562547248362601 0.5009212123671163 0.8210719615781302 0.01561578681157247 -2.695396435492547e-05 0.0001805702088297778 -7.040912391315102e-07 0.0005255884831800728 -0.003521026480080014 1.37294180968528e-05 0.09102924984424415 0.0001694652345179803 -0.0002115394863982805 0.04685161172223595 -0.003494320464365412 -0.00166622491994711 
1.760000000000001 177 0.0007223288598555191 0.02972557162461732 0.001524428375382692 0.4999524874211067 0.4835361424809804 0.01562546550499875 0.5009264709249531 0.8210367792952207 0.01561592289122572 -2.696767241183728e-05 0.0001804267082072819 -6.978627266340798e-07 0.0005258557836840261 -0.003518228290955161 1.360796532470787e-05 0.09148454943934432 0.0001692612944363049 -0.000211875397461657 0.04712331990685717 -0.003491624560584037 -0.001662991094033782 
1.770000000000001 178 0.0007217184277841152 0.02972557162461732 0.001524428375382693 0.4999522176145662 0.4835379453410187 0.01562545858841817 0.5009317320141387 0.8210016244489458 0.01561605776100023 -2.698065404427297e-05 0.0001802860038313536 -6.91658057563882e-07 0.000526108918552648 -0.003515484627492071 1.34869774509952e-05 0.09193926738347165 0.0001692284632667617 -0.0002122095589731173 0.04739498867581798 -0.003488981344255374 -0.001659768997831513 
1.780000000000001 179 0.0007210433682403677 0.02972557162461731 0.001524428375382693 0.4999519476781501 0.4835397468347507 0.01562545173342665 0.5009369956358378 0.8209664962449407 0.01561619142981983 -2.699364161085072e-05 0.0001801493731967696 -6.854991518867593e-07 0.0005263621699169718 -0.003512820400508598 1.33668819608454e-05 0.09239340213647004 0.0001690314466358223 -0.0002125419764165739 0.04766662561459004 -0.003486417519010205 -0.001656558542310537 
1.790000000000001 180 0.0007204227795247092 0.02972557162461731 0.001524428375382692 0.4999516776255365 0.4835415469902541 0.01562544494000768 0.500942261523318 0.8209313941357121 0.01561632389800613 -2.700526136045767e-05 0.0001800155503384193 -6.793418969724963e-07 0.0005265887480176978 -0.003510210922852419 1.324681863004024e-05 0.09284696018296902 0.0001690068181382643 -0.0002128726555584051 0.04793821697473188 -0.003483928973503967 -0.001653359625953241 
1.800000000000001 181 0.0007197448606801436 0.02972557162461731 0.001524428375382692 0.4999514074634219 0.4835433458628678 0.01562543820783166 0.5009475295460225 0.8208963170421657 0.01561645517198658 -2.701621146239397e-05 0.0001798872613700819 -6.732176018042768e-07 0.0005268022704507658 -0.003507709354644284 1.312739804429364e-05 0.09329993946676199 0.0001688183198792994 -0.000213201601897327 0.0482097719159043 -0.003481542830269146 -0.00165017216366025 
1.810000000000001 182 0.0007191275135551106 0.0297255716246173 0.001524428375382693 0.4999511372075754 0.4835451434812425 0.01562543153689292 0.5009527993964558 0.8208612644056386 0.01561658525187139 -2.702558464795501e-05 0.0001797618374710375 -6.670938742375787e-07 0.0005269850433253787 -0.003505263652714419 1.300798848098e-05 0.09375234590300428 0.0001687980874973018 -0.0002135288212116535 0.04848127731661513 -0.003479253289598587 -0.001646996060950862 
1.820000000000001 183 0.0007184464287719015 0.0297255716246173 0.001524428375382693 0.4999508668467432 0.4835469398992829 0.01562542492720354 0.5009580712940417 0.8208262351750178 0.015616714137425 -2.703608321663609e-05 0.0001796418040378445 -6.609689386094519e-07 0.0005271897585923391 -0.003502923062070895 1.28885553611624e-05 0.09420417668250619 0.0001686209194184286 -0.0002138543187610301 0.04875274375973473 -0.003477085675705096 -0.001643831235083158 
1.830000000000001 184 0.0007178243701126335 0.0297255716246173 0.001524428375382693 0.4999505963834246 0.483548735130198 0.01562541837907245 0.5009633451900732 0.8207912290927297 0.01561684182262351 -2.704633186301209e-05 0.0001795230915091484 -6.548131085970521e-07 0.0005273896031554592 -0.003500608228812485 1.27685198515054e-05 0.09465543744200029 0.0001686150938126276 -0.0002141781000732832 0.04902415851196131 -0.00347503043367923 -0.001640677591810002 
1.840000000000001 185 0.0007171425709780962 0.0297255716246173 0.001524428375382692 0.499950325808603 0.4835505292368466 0.01562541189242382 0.5009686212603448 0.8207562449330712 0.01561696830894554 -2.705748216036419e-05 0.0001794106648633775 -6.486648627956892e-07 0.0005276070271564848 -0.003498415965852431 1.264863220239165e-05 0.09510612551129251 0.000168451404947061 -0.0002145001702698579 0.04929553240718328 -0.003473114704202681 -0.001637535051880429 
1.850000000000001 186 0.0007165186511805412 0.02972557162461731 0.001524428375382694 0.4999500550985314 0.4835523222922287 0.0156254054673603 0.5009738999679259 0.8207212812725553 0.01561709359438956 -2.70710071637037e-05 0.0001793055382059983 -6.425063522885743e-07 0.000527870758104676 -0.00349636605159187 1.25285444024445e-05 0.09555624591900327 0.0001684528868398841 -0.0002148205347097466 0.049566855271222 -0.003471326533209878 -0.001634403524830953 
1.860000000000001 187 0.0007158285680180969 0.02972557162461731 0.001524428375382692 0.4999497842739297 0.4835541143785917 0.01562539910362967 0.5009791809087872 0.8206863365074245 0.0156172176838736 -2.708246016891458e-05 0.00017920863630283 -6.363730632730213e-07 0.0005280940861385197 -0.003494476513077327 1.24089484033682e-05 0.09600579484960003 0.000168303542537286 -0.0002151391985500462 0.04983814102224584 -0.00346969083266954 -0.001631282932950561 
1.870000000000001 188 0.0007152207473004762 0.02972557162461731 0.001524428375382692 0.4999495133485393 0.4835559055709014 0.01562539280122329 0.500984463814972 0.8206514091758671 0.01561734057756621 -2.709253903443454e-05 0.0001791192309696932 -6.3024063745587e-07 0.0005282906184733704 -0.003492733155741057 1.228936926146729e-05 0.09645477798047196 0.0001683203262640639 -0.000215456167286736 0.05010937797656814 -0.003468194891837884 -0.001628173188068425 
1.880000000000001 189 0.0007145369535579783 0.02972557162461732 0.001524428375382693 0.4999492423463078 0.4835576959573209 0.0156253865598791 0.5009897482195228 0.820616497558764 0.01561746228057747 -2.710022315444149e-05 0.0001790386419509016 -6.24134419494049e-07 0.0005284404550831567 -0.003491161710311719 1.217030112590778e-05 0.09690319147122484 0.0001681878570236855 -0.0002157714461416286 0.05038057992397914 -0.00346686297041255 -0.001625074215362041 
1.890000000000001 190 0.0007139307616711442 0.0297255716246173 0.001524428375382692 0.4999489712755977 0.4835594856175855 0.01562538037955953 0.5009950339593693 0.8205816001013093 0.01561758279363998 -2.710707100450627e-05 0.000178966026465055 -6.180319565146641e-07 0.0005285739846483395 -0.003489745745466344 1.205130625119011e-05 0.09735104107709927 0.0001682183505093192 -0.0002160850406801883 0.05065173466013188 -0.003465680302107361 -0.001621985929562536 
1.900000000000001 191 0.0007132434748009244 0.02972557162461731 0.001524428375382693 0.4999487001133421 0.4835612746437228 0.01562537425993695 0.5010003214843101 0.8205467150090018 0.01561770212314226 -2.711622555939819e-05 0.0001789026137233307 -6.119622579514594e-07 0.0005287524940777999 -0.0034885092307535 1.193295022829111e-05 0.0977983228507622 0.0001681021275420318 -0.000216396956148557 0.05092285569430385 -0.003464669666850743 -0.001618908257747181 
1.910000000000001 192 0.0007126322683129062 0.02972557162461731 0.001524428375382692 0.4999484288376514 0.4835630631210124 0.01562536820096017 0.5010056112211746 0.8205118406189494 0.01561782027008261 -2.712756907441438e-05 0.0001788477289654811 -6.058976782102876e-07 0.0005289736864533268 -0.003487439005234183 1.181469403473828e-05 0.09824504298335919 0.0001681480780452898 -0.0002167071981490957 0.05119392955781624 -0.003463813501906715 -0.001615841115316338 
1.920000000000001 193 0.0007177836113934039 0.02972557162461731 0.001524428375382691 0.4999481574461374 0.4835648511457246 0.01562536220232891 0.5010109032165344 0.8204769750539206 0.01561793724031608 -2.713915139840317e-05 0.0001788024712179315 -5.998631258385956e-07 0.0005291995359812951 -0.003486556502885207 1.169702334730821e-05 0.09869119797861202 0.0001680488297829402 -0.0002170157718718854 0.05146496851223994 -0.003463134150599753 -0.001612784433105088 
1.930000000000001 194 0.0007233566469749047 0.02972557162461731 0.001524428375382693 0.4999478859552665 0.4835666388053333 0.01562535626394875 0.5010161971492957 0.8204421166082237 0.01561805303568413 -2.714908708956187e-05 0.0001787659608676329 -5.938380162606727e-07 0.0005293932761274434 -0.003485844569683927 1.157953680476498e-05 0.09913679353341451 0.0001681110487610923 -0.0002173226828853926 0.0517359604488672 -0.003462610169528753 -0.001609738130627415 
1.940000000000002 195 0.0007282005440510861 0.02972557162461731 0.001524428375382692 0.4999476143575812 0.4835684261957082 0.01562535038551027 0.5010214931648947 0.8204072634124518 0.01561816766222015 -2.715976853417956e-05 0.000178739037492992 -5.87843847557612e-07 0.0005296015599065562 -0.003485319577190005 1.146265360164878e-05 0.09958182600653084 0.0001680292464929445 -0.000217627936332973 0.05200691824556499 -0.00346226334003545 -0.001606702141566211 
1.950000000000002 196 0.0007330739511256014 0.02972557162461731 0.001524428375382693 0.4999473426683643 0.4835702134092662 0.01562534456694283 0.5010267909653034 0.8203724136645174 0.01561828112130175 -2.716892169019047e-05 0.000178721355797995 -5.818567447302136e-07 0.0005297800408698983 -0.003484974793444007 1.134590816003617e-05 0.1000263015012999 0.0001681080274935168 -0.0002179315379439253 0.05227782891498692 -0.003462072213889931 -0.001603676386382987 
1.960000000000002 197 0.0007372413318899234 0.0297255716246173 0.001524428375382692 0.4999470708743781 0.4835720005279016 0.01562533880787934 0.5010320908086726 0.8203375657675276 0.01561839342008653 -2.71793986206248e-05 0.0001787118635410145 -5.75906348651567e-07 0.0005299843369166446 -0.003484789698982027 1.122987847851364e-05 0.1004702156404259 0.0001680434258597123 -0.0002182334928261262 0.05254870702202019 -0.003462055894050298 -0.001600660801927601 
1.970000000000002 198 0.0007414490951780919 0.02972557162461731 0.001524428375382692 0.4999467989842281 0.4835737876378585 0.01562533310815828 0.5010373925271717 0.820302718039752 0.01561850456172448 -2.718901500053938e-05 0.0001787109956907784 -5.699721056240392e-07 0.0005301718499106656 -0.003484772777562206 1.111416379415142e-05 0.100913574393295 0.0001681388502225755 -0.0002185338066792311 0.05281953965042456 -0.003462190985178957 -0.001597655312013507 
1.980000000000002 199 0.0007449307005361831 0.02972557162461731 0.001524428375382693 0.4999465269809112 0.4835755748257622 0.01562532746742654 0.5010426964523714 0.8202678687920685 0.01561861455310105 -2.720033168146507e-05 0.0001787187903667942 -5.640731746275884e-07 0.0005303925199706683 -0.003484924768348829 1.099913765744559e-05 0.1013563734220992 0.00016809097635613 -0.0002188324846380403 0.05309034157365267 -0.003462496154290504 -0.001594659854811051 
